1113,C380,Tumor Maligno del Corazon,,,,1,D,99,A,A,,C38,1,CIX
1114,C381,Tumor Maligno del Mediastino Anterior,,,,1,D,99,A,A,,C38,1,CIX
1115,C382,Tumor Maligno del Mediastino Posterior,,,,1,D,99,A,A,,C38,1,CIX
1116,C383,"Tumor Maligno del Mediastino, parte no Especificada",,,,1,D,99,A,A,,C38,1,CIX
1117,C384,Tumor Maligno de la Pleura,,,,1,D,99,A,A,,C38,1,CIX
1118,C388,"Lesion de Sitios Contiguos del Corazon, del Mediastino y de la Pleura",,,,1,D,99,A,A,,C38,1,CIX
1119,C390,"Tumor Maligno de las Vias Respiratorias Superiores, parte no Especificada",,,,1,D,99,A,A,,C39,1,CIX
1120,C398,Lesion de Sitios Contiguos de los Organos Respiratorios e Intratoracicos,,,,1,D,99,A,A,,C39,1,CIX
1121,C399,Tumor Maligno de Sitios Mal definidos del Sistema Respiratorio,,,,1,D,99,A,A,,C39,1,CIX
1122,C400,Tumor Maligno del Omoplato y de los Huesos Largos del Miembro Superior,,,,1,D,99,A,A,,C40,1,CIX
1123,C401,Tumor Maligno de los Huesos Cortos del Miembro Superior,,,,1,D,99,A,A,,C40,1,CIX
1124,C402,Tumor Maligno de los Huesos Largos del Miembro Inferior,,,,1,D,99,A,A,,C40,1,CIX
1125,C403,Tumor Maligno de los Huesos Cortos del Miembro Inferior,,,,1,D,99,A,A,,C40,1,CIX
1126,C408,Lesion de Sitios Contiguos de los Huesos y de los Cartilagos Articulares de los Miembros,,,,1,D,99,A,A,,C40,1,CIX
1127,C409,"Tumor Maligno de los Huesos y de los Cartilagos Articulares de los Miembros, sin otra Es",,,,1,D,99,A,A,,C40,1,CIX
1128,C410,Tumor Maligno de los Huesos del Craneo y de la Cara,,,,1,D,99,A,A,,C41,1,CIX
1129,C411,Tumor Maligno del Hueso del Maxilar Inferior,,,,1,D,99,A,A,,C41,1,CIX
1130,C412,Tumor Maligno de la Columna Vertebral,,,,1,D,99,A,A,,C41,1,CIX
1131,C413,"Tumor Maligno de la Costilla, Esternon y Clavicula",,,,1,D,99,A,A,,C41,1,CIX
1132,C414,"Tumor Maligno de los Huesos de la Pelvis, Sacro y Coccix",,,,1,D,99,A,A,,C41,1,CIX
1133,C418,Lesion de Sitios Contiguos del Hueso y del Cartilago Articular,,,,1,D,99,A,A,,C41,1,CIX
1134,C419,"Tumor Maligno del Hueso y del Cartilago Articular, no Especificado",,,,1,D,99,A,A,,C41,1,CIX
1135,C430,Melanoma Maligno del Labio,,,,1,D,99,A,A,,C43,1,CIX
1136,C431,"Melanoma Maligno del Parpado, Incluida la Comisura Palpebral",,,,1,D,99,A,A,,C43,1,CIX
1137,C432,Melanoma Maligno de la Oreja y del Conducto Auditivo Externo,,,,1,D,99,A,A,,C43,1,CIX
1138,C433,Melanoma Maligno de las otras partes y las no Especificadas de la Cara,,,,1,D,99,A,A,,C43,1,CIX
1139,C434,Melanoma Maligno del Cuero Cabelludo y del Cuello,,,,1,D,99,A,A,,C43,1,CIX
1140,C435,Melanoma Maligno del Tronco,,,,1,D,99,A,A,,C43,1,CIX
1141,C436,"Melanoma Maligno del Miembro Superior, Incluido el Hombro",,,,1,D,99,A,A,,C43,1,CIX
1142,C437,"Melanoma Maligno del Miembro Inferior, Incluida la Cadera",,,,1,D,99,A,A,,C43,1,CIX
1143,C438,Melanoma Maligno de Sitios Contiguos de la Piel,,,,1,D,99,A,A,,C43,1,CIX
1144,C439,"Melanoma Maligno de Piel, Sitio no Especificado",,,,1,D,99,A,A,,C43,1,CIX
1145,C440,Tumor Maligno de la Piel del Labio,,,,1,D,99,A,A,,C44,1,CIX
1146,C441,"Tumor Maligno de la Piel del Parpado, Incluida la Comisura Palpebral",,,,1,D,99,A,A,,C44,1,CIX
1147,C442,Tumor Maligno de la Piel de la Oreja y del Conducto Auditivo Externo,,,,1,D,99,A,A,,C44,1,CIX
1148,C443,Tumor Maligno de la Piel de otras partes y de las no Especificadas de la Cara,,,,1,D,99,A,A,,C44,1,CIX
1149,C444,Tumor Maligno de la Piel del Cuero Cabelludo y del Cuello,,,,1,D,99,A,A,,C44,1,CIX
1150,C445,Tumor Maligno de la Piel del Tronco,,,,1,D,99,A,A,,C44,1,CIX
1151,C446,"Tumor Maligno de la Piel del Miembro Superior, Incluido el Hombro",,,,1,D,99,A,A,,C44,1,CIX
1152,C447,"Tumor Maligno de la Piel del Miembro Inferior, Incluida la Cadera",,,,1,D,99,A,A,,C44,1,CIX
1153,C448,Lesion de Sitios Contiguos de la Piel,,,,1,D,99,A,A,,C44,1,CIX
1154,C449,"Tumor Maligno de la Piel, Sitio no Especificado",,,,1,D,99,A,A,,C44,1,CIX
1155,C450,Mesotelioma de la Pleura,,,,1,D,99,A,A,,C45,1,CIX
1156,C451,Mesotelioma del Peritoneo,,,,1,D,99,A,A,,C45,1,CIX
1157,C452,Mesotelioma del Pericardio,,,,1,D,99,A,A,,C45,1,CIX
1158,C457,Mesotelioma de otros Sitios Especificados,,,,1,D,99,A,A,,C45,1,CIX
1159,C459,"Mesotelioma, de Sitio no Especificado",,,,1,D,99,A,A,,C45,1,CIX
1160,C460,Sarcoma de Kaposi de la Piel,,,,1,D,99,A,A,,C46,1,CIX
1161,C461,Sarcoma de Kaposi del Tejido Blando,,,,1,D,99,A,A,,C46,1,CIX
1162,C462,Sarcoma de Kaposi del Paladar,,,,1,D,99,A,A,,C46,1,CIX
1163,C463,Sarcoma de Kaposi de los Ganglios Linfaticos,,,,1,D,99,A,A,,C46,1,CIX
1164,C467,Sarcoma de Kaposi de otros Sitios Especificados,,,,1,D,99,A,A,,C46,1,CIX
1165,C468,Sarcoma de Kaposi de Multiples Organos,,,,1,D,99,A,A,,C46,1,CIX
1166,C469,"Sarcoma de Kaposi, de Sitio no Especificado",,,,1,D,99,A,A,,C46,1,CIX
1167,C470,"Tumor Maligno de los Nervios Perifericos de la Cabeza, Cara y Cuello",,,,1,D,99,A,A,,C47,1,CIX
1168,C471,"Tumor Maligno de los Nervios Perifericos del Miembro Superior, Incluido el Hombro",,,,1,D,99,A,A,,C47,1,CIX
1169,C472,"Tumor Maligno de los Nervios Perifericos del Miembro Inferior, Incluida la Cadera",,,,1,D,99,A,A,,C47,1,CIX
1170,C473,Tumor Maligno de los Nervios Perifericos del Torax,,,,1,D,99,A,A,,C47,1,CIX
1171,C474,Tumor Maligno de los Nervios Perifericos del Abdomen,,,,1,D,99,A,A,,C47,1,CIX
1172,C475,Tumor Maligno de los Nervios Perifericos de la Pelvis,,,,1,D,99,A,A,,C47,1,CIX
1173,C476,"Tumor Maligno de los Nervios Perifericos del Tronco, sin otra Especificacion",,,,1,D,99,A,A,,C47,1,CIX
1174,C478,Lesion de Sitios Contiguos de los Nervios Perifericos y del Sistema Nervioso Autonomo,,,,1,D,99,A,A,,C47,1,CIX
1175,C479,"Tumor Maligno de los Nervios Perifericos y del Sistema Nervioso Autonomo, parte no Espec",,,,1,D,99,A,A,,C47,1,CIX
1176,C480,Tumor Maligno del Retroperitoneo,,,,1,D,99,A,A,,C48,1,CIX
1177,C481,Tumor Maligno de parte Especificada del Peritoneo,,,,1,D,99,A,A,,C48,1,CIX
1178,C482,"Tumor Maligno del Peritoneo, sin otra Especificacion",,,,1,D,99,A,A,,C48,1,CIX
1179,C488,Lesion de Sitios Contiguos del Peritoneo y del Retroperitoneo,,,,1,D,99,A,A,,C48,1,CIX
1180,C490,"Tumor Maligno del Tejido Conjuntivo y Tejido Blando de la Cabeza, Cara y Cuello",,,,1,D,99,A,A,,C49,1,CIX
1181,C491,"Tumor Maligno del Tejido Conjuntivo y Tejido Blando del Miembro Superior, Incluido el Ho",,,,1,D,99,A,A,,C49,1,CIX
1182,C492,"Tumor Maligno del Tejido Conjuntivo y Tejido Blando del Miembro Inferior, Incluida la Ca",,,,1,D,99,A,A,,C49,1,CIX
1183,C493,Tumor Maligno del Tejido Conjuntivo y Tejido Blando del Torax,,,,1,D,99,A,A,,C49,1,CIX
1184,C494,Tumor Maligno del Tejido Conjuntivo y Tejido Blando del Abdomen,,,,1,D,99,A,A,,C49,1,CIX
1185,C495,Tumor Maligno del Tejido Conjuntivo y Tejido Blando de la Pelvis,,,,1,D,99,A,A,,C49,1,CIX
1186,C496,"Tumor Maligno del Tejido Conjuntivo y Tejido Blando del Tronco, sin otra Especificacion",,,,1,D,99,A,A,,C49,1,CIX
1187,C498,Lesion de Sitios Contiguos del Tejido Conjuntivo y del Tejido Blando,,,,1,D,99,A,A,,C49,1,CIX
1188,C499,"Tumor Maligno del Tejido Conjuntivo y Tejido Blando, de Sitio no Especificado",,,,1,D,99,A,A,,C49,1,CIX
1189,C500,Tumor Maligno del Pezon y Areola Mamaria,,,,1,D,99,A,A,,C50,1,CIX
1190,C501,Tumor Maligno de la Porcion Central de la Mama,,,,1,D,99,A,A,,C50,1,CIX
1191,C502,Tumor Maligno del Cuadrante Superior Interno de la Mama,,,,1,D,99,A,A,,C50,1,CIX
1192,C503,Tumor Maligno del Cuadrante Inferior Interno de la Mama,,,,1,D,99,A,A,,C50,1,CIX
1193,C504,Tumor Maligno del Cuadrante Superior Externo de la Mama,,,,1,D,99,A,A,,C50,1,CIX
1194,C505,Tumor Maligno del Cuadrante Inferior Externo de la Mama,,,,1,D,99,A,A,,C50,1,CIX
1195,C506,Tumor Maligno de la Prolongacion Axilar de la Mama,,,,1,D,99,A,A,,C50,1,CIX
1196,C508,Lesion de Sitios Contiguos de la Mama,,,,1,D,99,A,A,,C50,1,CIX
1197,C509,Tumor Maligno de la Mama parte no Especificada,,,,1,D,99,A,A,,C50,1,CIX
1198,C510,Tumor Maligno del Labio Mayor,,,F,10,A,99,A,A,,C51,1,CIX
1199,C511,Tumor Maligno del Labio Menor,,,F,10,A,99,A,A,,C51,1,CIX
1200,C512,Tumor Maligno del Clitoris,,,F,10,A,99,A,A,,C51,1,CIX
1201,C518,Lesion de Sitios Contiguos de la Vulva,,,F,10,A,99,A,A,,C51,1,CIX
1202,C519,"Tumor Maligno de la Vulva, parte no Especificada",,,F,10,A,99,A,A,,C51,1,CIX
1203,C52X,Tumor Maligno de la Vagina,,,F,10,A,99,A,A,,C52,1,CIX
1204,C530,Tumor Maligno del Endocervix (Adenocarcinoma),,,F,10,A,99,A,A,,C53,1,CIX
1205,C531,Tumor Maligno del Exocervix (Carcinoma Epidermoide),,,F,10,A,99,A,A,,C53,1,CIX
1206,C538,Lesion de Sitios Contiguos del Cuello del Utero,,,F,10,A,99,A,A,,C53,1,CIX
1207,C539,Tumor Maligno del Cuello del Utero sin otra Especificacion,,,F,10,A,99,A,A,,C53,1,CIX
1208,C540,Tumor Maligno del Istmo Uterino,,,F,10,A,99,A,A,,C54,1,CIX
1209,C541,Tumor Maligno del Endometrio,,,F,10,A,99,A,A,,C54,1,CIX
1210,C542,Tumor Maligno del Miometrio,,,F,10,A,99,A,A,,C54,1,CIX
1211,C543,Tumor Maligno del Fondo del Utero,,,F,10,A,99,A,A,,C54,1,CIX
1212,C548,Lesion de Sitios Contiguos del Cuerpo del Utero,,,F,10,A,99,A,A,,C54,1,CIX
1213,C549,"Tumor Maligno del Cuerpo del Utero, parte no Especificada",,,F,10,A,99,A,A,,C54,1,CIX
1214,C55X,"Tumor Maligno del Utero, parte no Especificada",,,F,10,A,99,A,A,,C55,1,CIX
1215,C56X,Tumor Maligno del Ovario,,,F,10,A,99,A,A,,C56,1,CIX
1216,C570,Tumor Maligno de la Trompa de Falopio,,,F,10,A,99,A,A,,C57,1,CIX
1217,C571,Tumor Maligno del Ligamento Ancho,,,F,10,A,99,A,A,,C57,1,CIX
1218,C572,Tumor Maligno del Ligamento Redondo,,,F,10,A,99,A,A,,C57,1,CIX
1219,C573,Tumor Maligno del Parametrio,,,F,10,A,99,A,A,,C57,1,CIX
1220,C574,"Tumor Maligno de los Anexos Uterinos, sin otra Especificacion",,,F,10,A,99,A,A,,C57,1,CIX
1221,C577,Tumor Maligno de otras partes Especificadas de los Organos Genitales Femeninos,,,F,10,A,99,A,A,,C57,1,CIX
1222,C578,Lesion de Sitios Contiguos de los Organos Genitales Femeninos,,,F,10,A,99,A,A,,C57,1,CIX
1223,C579,"Tumor Maligno de Organo Genital Femenino, parte no Especificada",,,F,10,A,99,A,A,,C57,1,CIX
1224,C58X,Tumor Maligno de la Placenta,,,F,10,A,99,A,A,,C58,1,CIX
1225,C600,Tumor Maligno del Prepucio,,,M,10,A,99,A,A,,C60,1,CIX
1226,C601,Tumor Maligno del Glande,,,M,10,A,99,A,A,,C60,1,CIX
1227,C602,Tumor Maligno del Cuerpo del Pene,,,M,10,A,99,A,A,,C60,1,CIX
1228,C608,Lesion de Sitios Contiguos del Pene,,,M,10,A,99,A,A,,C60,1,CIX
1229,C609,"Tumor Maligno del Pene, parte no Especificada",,,M,10,A,99,A,A,,C60,1,CIX
1230,C61X,Tumor Maligno de la Prostata,,,M,10,A,99,A,A,,C61,1,CIX
1231,C620,Tumor Maligno del Testiculo no descendido,,,M,10,A,99,A,A,,C62,1,CIX
1232,C621,Tumor Maligno del Testiculo descendido,,,M,10,A,99,A,A,,C62,1,CIX
1233,C629,"Tumor Maligno del Testiculo, no Especificado",,,M,10,A,99,A,A,,C62,1,CIX
1234,C630,Tumor Maligno del Epididimo,,,M,10,A,99,A,A,,C63,1,CIX
1235,C631,Tumor Maligno del Cordon Espermatico,,,M,10,A,99,A,A,,C63,1,CIX
1236,C632,Tumor Maligno del Escroto,,,M,10,A,99,0,A,,C63,1,CIX
1237,C637,Tumor Maligno de otras partes Especificadas de los Organos Genitales Masculinos,,,M,10,A,99,A,A,,C63,1,CIX
1238,C638,Lesion de Sitios Contiguos de los Organos Genitales Masculinos,,,M,10,A,99,A,A,,C63,1,CIX
1239,C639,"Tumor Maligno de Organo Genital Masculino, parte no Especificada",,,M,10,A,99,A,A,,C63,1,CIX
1240,C64X,"Tumor Maligno del Rinon, Excepto de la Pelvis Renal",,,,1,D,99,A,A,,C64,1,CIX
1241,C65X,Tumor Maligno de la Pelvis Renal,,,,1,D,99,A,A,,C65,1,CIX
1242,C66X,Tumor Maligno del Ureter,,,,1,D,99,A,A,,C66,1,CIX
1243,C670,Tumor Maligno del Trigono Vesical,,,,1,D,99,A,A,,C67,1,CIX
1244,C671,Tumor Maligno de la Cupula Vesical,,,,1,D,99,A,A,,C67,1,CIX
1245,C672,Tumor Maligno de la Pared Lateral de la Vejiga,,,,1,D,99,A,A,,C67,1,CIX
1246,C673,Tumor Maligno de la Pared Anterior de la Vejiga,,,,1,D,99,A,A,,C67,1,CIX
1247,C674,Tumor Maligno de la Pared Posterior de la Vejiga,,,,1,D,99,A,A,,C67,1,CIX
1248,C675,Tumor Maligno del Cuello de la Vejiga,,,,1,D,99,A,A,,C67,1,CIX
1249,C676,Tumor Maligno del Orificio Ureteral,,,,1,D,99,A,A,,C67,1,CIX
1250,C677,Tumor Maligno del Uraco,,,,1,D,99,A,A,,C67,1,CIX
1251,C678,Lesion de Sitios Contiguos de la Vejiga,,,,1,D,99,A,A,,C67,1,CIX
1252,C679,"Tumor Maligno de la Vejiga Urinaria, parte no Especificada",,,,1,D,99,A,A,,C67,1,CIX
1253,C680,Tumor Maligno de la Uretra,,,,1,D,99,A,A,,C68,1,CIX
1254,C681,Tumor Maligno de las Glandulas Parauretrales,,,,1,D,99,A,A,,C68,1,CIX
1255,C688,Lesion de Sitios Contiguos de los Organos Urinarios,,,,1,D,99,A,A,,C68,1,CIX
1256,C689,Tumor Maligno de Organo Urinario no Especificado,,,,1,D,99,A,A,,C68,1,CIX
1257,C690,Tumor Maligno de la Conjuntiva,,,,1,D,99,A,A,,C69,1,CIX
1258,C691,Tumor Maligno de la Cornea,,,,1,D,99,A,A,,C69,1,CIX
1259,C692,Tumor Maligno de la Retina,,,,1,D,99,A,A,,C69,1,CIX
1260,C693,Tumor Maligno de la Coroides,,,,1,D,99,A,A,,C69,1,CIX
1261,C694,Tumor Maligno del Cuerpo Ciliar,,,,1,D,99,A,A,,C69,1,CIX
1262,C695,Tumor Maligno de la Glandula y Conducto Lagrimales,,,,1,D,99,A,A,,C69,1,CIX
1263,C696,Tumor Maligno de la Orbita,,,,1,D,99,A,A,,C69,1,CIX
1264,C698,Lesion de Sitios Contiguos del Ojo y sus Anexos,,,,1,D,99,A,A,,C69,1,CIX
1265,C699,"Tumor Maligno del Ojo, parte no Especificada",,,,1,D,99,A,A,,C69,1,CIX
1266,C700,Tumor Maligno de las Meninges Cerebrales,,,,1,D,99,A,A,,C70,1,CIX
1267,C701,Tumor Maligno de las Meninges Raquideas,,,,1,D,99,A,A,,C70,1,CIX
1268,C709,"Tumor Maligno de las Meninges, parte no Especificada",,,,1,D,99,A,A,,C70,1,CIX
1269,C710,"Tumor Maligno del Cerebro, Excepto Lobulos y Ventriculos",,,,1,D,99,A,A,,C71,1,CIX
1270,C711,Tumor Maligno del Lobulo Frontal,,,,1,D,99,A,A,,C71,1,CIX
1271,C712,Tumor Maligno del Lobulo Temporal,,,,1,D,99,A,A,,C71,1,CIX
1272,C713,Tumor Maligno del Lobulo Parietal,,,,1,D,99,A,A,,C71,1,CIX
1273,C714,Tumor Maligno del Lobulo Occipital,,,,1,D,99,A,A,,C71,1,CIX
1274,C715,Tumor Maligno del Ventriculo Cerebral,,,,1,D,99,A,A,,C71,1,CIX
1275,C716,Tumor Maligno del Cerebelo,,,,1,D,99,A,A,,C71,1,CIX
1276,C717,Tumor Maligno del Pedunculo Cerebral,,,,1,D,99,A,A,,C71,1,CIX
1277,C718,Lesion de Sitios Contiguos del Encefalo,,,,1,D,99,A,A,,C71,1,CIX
1278,C719,"Tumor Maligno del Encefalo, parte no Especificada",,,,1,D,99,A,A,,C71,1,CIX
1279,C720,Tumor Maligno de la Medula Espinal,,,,1,D,99,A,A,,C72,1,CIX
1280,C721,Tumor Maligno de la Cola de Caballo,,,,1,D,99,A,A,,C72,1,CIX
1281,C722,Tumor Maligno del Nervio Olfatorio,,,,1,D,99,A,A,,C72,1,CIX
1282,C723,Tumor Maligno del Nervio Optico,,,,1,D,99,A,A,,C72,1,CIX
1283,C724,Tumor Maligno del Nervio Acustico,,,,1,D,99,A,A,,C72,1,CIX
1284,C725,Tumor Maligno de otros Nervios Craneales y los no Especificados,,,,1,D,99,A,A,,C72,1,CIX
1285,C728,Lesion de Sitios Contiguos del Encefalo y otras partes del Sistema Nervioso Central,,,,1,D,99,A,A,,C72,1,CIX
1286,C729,"Tumor Maligno del Sistema Nervioso Central, sin otra Especificacion",,,,1,D,99,A,A,,C72,1,CIX
1287,C73X,Tumor Maligno de la Glandula Tiroides,,,,1,D,99,A,A,,C73,1,CIX
1288,C740,Tumor Maligno de la Corteza de la Glandula Suprarrenal,,,,1,D,99,A,A,,C74,1,CIX
1289,C741,Tumor Maligno de la Medula de la Glandula Suprarrenal,,,,1,D,99,A,A,,C74,1,CIX
1290,C749,"Tumor Maligno de la Glandula Suprarrenal, parte no Especificada",,,,1,D,99,A,A,,C74,1,CIX
1291,C750,Tumor Maligno de la Glandula Paratiroides,,,,1,D,99,A,A,,C75,1,CIX
1292,C751,Tumor Maligno de la Hipofisis,,,,1,D,99,A,A,,C75,1,CIX
1293,C752,Tumor Maligno del Conducto Craneofaringeo,,,,1,D,99,A,A,,C75,1,CIX
1294,C753,Tumor Maligno de la Glandula Pineal,,,,1,D,99,A,A,,C75,1,CIX
1295,C754,Tumor Maligno del Cuerpo Carotideo,,,,1,D,99,A,A,,C75,1,CIX
1296,C755,Tumor Maligno del Cuerpo Aortico y otros Cuerpos Cromafines,,,,1,D,99,A,A,,C75,1,CIX
1297,C758,"Tumor Maligno Pluriglandular, no Especificado",,,,1,D,99,A,A,,C75,1,CIX
1298,C759,Tumor Maligno de Glandula Endocrina no Especificada,,,,1,D,99,A,A,,C75,1,CIX
1299,C760,"Tumor Maligno de la Cabeza, Cara y Cuello",,,,1,D,99,A,A,,C76,1,CIX
1300,C761,Tumor Maligno del Torax,,,,1,D,99,A,A,,C76,1,CIX
1301,C762,Tumor Maligno del Abdomen,,,,1,D,99,A,A,,C76,1,CIX
1302,C763,Tumor Maligno de la Pelvis,,,,1,D,99,A,A,,C76,1,CIX
1303,C764,Tumor Maligno del Miembro Superior,,,,1,D,99,A,A,,C76,1,CIX
1304,C765,Tumor Maligno del Miembro Inferior,,,,1,D,99,A,A,,C76,1,CIX
1305,C767,Tumor Maligno de otros Sitios Mal definidos,,,,1,D,99,A,A,,C76,1,CIX
1306,C768,Lesion de Sitios Contiguos Mal definidos,,,,1,D,99,A,A,,C76,1,CIX
1307,C770,"Tumor Maligno de los Ganglios Linfaticos de la Cabeza, Cara y Cuello",,,,1,D,99,A,A,,C77,1,CIX
1308,C771,Tumor Maligno de los Ganglios Linfaticos Intratoracicos,,,,1,D,99,A,A,,C77,1,CIX
1309,C772,Tumor Maligno de los Ganglios Linfaticos Intraabdominales,,,,1,D,99,A,A,,C77,1,CIX
1310,C773,Tumor Maligno de los Ganglios Linfaticos de la Axila y del Miembro Superior,,,,1,D,99,A,A,,C77,1,CIX
1311,C774,Tumor Maligno de los Ganglios Linfaticos de la Region Inguinal y del Miembro Inferior,,,,1,D,99,A,A,,C77,1,CIX
1312,C775,Tumor Maligno de los Ganglios Linfaticos de la Pelvis,,,,1,D,99,A,A,,C77,1,CIX
1313,C778,Tumor Maligno de los Ganglios Linfaticos de Regiones Multiples,,,,1,D,99,A,A,,C77,1,CIX
1314,C779,"Tumor Maligno del Ganglio Linfatico, Sitio no Especificado",,,,1,D,99,A,A,,C77,1,CIX
1315,C780,Tumor Maligno Secundario del Pulmon,,,,1,D,99,A,A,,C78,1,CIX
1316,C781,Tumor Maligno Secundario del Mediastino,,,,1,D,99,A,A,,C78,1,CIX
1317,C782,Tumor Maligno Secundario de la Pleura,,,,1,D,99,A,A,,C78,1,CIX
1318,C783,Tumor Maligno Secundario de otros Organos Respiratorios y de los no Especificados,,,,1,D,99,A,A,,C78,1,CIX
1319,C784,Tumor Maligno Secundario del Intestino delgado,,,,1,D,99,A,A,,C78,1,CIX
1320,C785,Tumor Maligno Secundario del Intestino Grueso y del Recto,,,,1,D,99,A,A,,C78,1,CIX
1321,C786,Tumor Maligno Secundario del Peritoneo y del Retroperitoneo,,,,1,D,99,A,A,,C78,1,CIX
1322,C787,Tumor Maligno Secundario del Higado y conducto biliar intrahepático,,,,1,D,99,A,A,,C78,1,CIX
1323,C788,Tumor Maligno Secundario de otros Organos digestivos y de los no Especificados,,,,1,D,99,A,A,,C78,1,CIX
1324,C790,Tumor Maligno Secundario del Rinon y de la Pelvis Renal,,,,1,D,99,A,A,,C79,1,CIX
1325,C791,"Tumor Maligno Secundario de la Vejiga, y de otros Organos y los no Especificados de las",,,,1,D,99,A,A,,C79,1,CIX
1326,C792,Tumor Maligno Secundario de la Piel,,,,1,D,99,A,A,,C79,1,CIX
1327,C793,Tumor Maligno Secundario del Encefalo y de las Meninges Cerebrales,,,,1,D,99,A,A,,C79,1,CIX
1328,C794,Tumor Maligno Secundario de otras partes del Sistema Nervioso y de las no Especificadas,,,,1,D,99,A,A,,C79,1,CIX
1329,C795,Tumor Maligno Secundario de los Huesos y de la Medula Osea,,,,1,D,99,A,A,,C79,1,CIX
1330,C796,Tumor Maligno Secundario del Ovario,,,F,10,A,99,A,A,,C79,1,CIX
1331,C797,Tumor Maligno Secundario de la Glandula Suprarrenal,,,,1,D,99,A,A,,C79,1,CIX
1332,C798,Tumor Maligno Secundario de otros Sitios Especificados,,,,1,D,99,A,A,,C79,1,CIX
1333,C80X,Tumor Maligno de Sitios no Especificados,,,,1,D,99,A,A,,C80,1,CIX
1334,C810,Linfoma nodular de Hodgkin con Predominio de Linfocitos,,,,28,D,99,A,A,,C81,1,CIX
1335,C811,Linfoma de Hodgkin clásico con Esclerosis Nodular,,,,28,D,99,A,A,,C81,1,CIX
1336,C812,Linfoma de Hodgkin clásico con Celularidad Mixta,,,,28,D,99,A,A,,C81,1,CIX
1337,C813,Linfoma de Hodgkin clásico con deplecion Linfocitica,,,,28,D,99,A,A,,C81,1,CIX
1338,C817,Otros Tipos de linfoma clásico de Hodgkin,,,,28,D,99,A,A,,C81,1,CIX
1339,C819,"Linfoma de Hodgkin, no Especificada",,,,28,D,99,A,A,,C81,1,CIX
1340,C820,Linfoma Folicular grado I,,,,28,D,99,A,A,,C82,1,CIX
1341,C821,Linfoma Folicular grado II,,,,28,D,99,A,A,,C82,1,CIX
1342,C822,"Linfoma Folicular grado III, no especificado",,,,28,D,99,A,A,,C82,1,CIX
1343,C827,Otros Tipos Especificados de Linfoma folicular,,,,28,D,99,A,A,,C82,1,CIX
1344,C829,"Linfoma Folicular, sin otra Especificacion",,,,28,D,99,A,A,,C82,1,CIX
1345,C830,"Linfoma de Celulas B, celulas pequeñas",,,,28,D,99,A,A,,C83,1,CIX
1346,C831,Linfoma de la zona del manto,,,,28,D,99,A,A,,C83,1,CIX
1348,C833,Linfoma de Celulas B grandes,,,,28,D,99,A,A,,C83,1,CIX
1350,C835,Linfoma Linfoblastico (difuso),,,,28,D,99,A,A,,C83,1,CIX
1352,C837,Linfoma de Burkitt,,,,28,D,99,A,A,,C83,1,CIX
1353,C838,Otros Linfomas no foliculares,,,,28,D,99,A,A,,C83,1,CIX
1354,C839,"Linfoma no folicular (difuso), sin otra especificación",,,,28,D,99,A,A,,C83,1,CIX
1355,C840,Micosis Fungoide,,,,28,D,99,A,A,,C84,1,CIX
1356,C841,Enfermedad de Sezary,,,,28,D,99,A,A,,C84,1,CIX
1359,C844,"Linfoma de Celulas T Periferico, no clasificado en otra parte",,,,28,D,99,A,A,,C84,1,CIX
1360,C845,Otros Linfomas de Celulas T / NK maduras,,,,28,D,99,A,A,,C84,1,CIX
1362,C851,"Linfoma de Celulas B, sin otra Especificacion",,,,28,D,99,A,A,,C85,1,CIX
1363,C857,Otros Tipos Especificados de Linfoma no Hodgkin,,,,28,D,99,A,A,,C85,1,CIX
1364,C859,"Linfoma no Hodgkin, no Especificado",,,,28,D,99,A,A,,C85,1,CIX
1365,C880,Macroglobulinemia de Waldenstråm,,,,28,D,99,A,A,,C88,1,CIX
1367,C882,Enfermedad de Cadena Pesada,,,,28,D,99,A,A,,C88,1,CIX
1368,C883,Enfermedad Inmunoproliferativa del Intestino delgado,,,,28,D,99,A,A,,C88,1,CIX
1369,C887,Otras Enfermedades Inmunoproliferativas Malignas,,,,28,D,99,A,A,,C88,1,CIX
1370,C889,"Enfermedad Inmunoproliferativa Maligna, sin otra Especificacion",,,,28,D,99,A,A,,C88,1,CIX
1371,C900,Mieloma Multiple,,,,28,D,99,A,A,,C90,1,CIX
1372,C901,Leucemia de Celulas Plasmaticas,,,,28,D,99,A,A,,C90,1,CIX
1373,C902,"Plasmocitoma, Extramedular",,,,28,D,99,A,A,,C90,1,CIX
1374,C910,Leucemia Linfoblastica Aguda [ALL o LLA],,,,28,D,99,A,A,,C91,1,CIX
1375,C911,Leucemia Linfocitica Cronica de células B,,,,28,D,99,A,A,,C91,1,CIX
1377,C913,Leucemia Prolinfocitica de células B,,,,28,D,99,A,A,,C91,1,CIX
1378,C914,Leucemia de Celulas Vellosas,,,,28,D,99,A,A,,C91,1,CIX
1379,C915,Leucemia/Linfoma de Celulas T Adultas (asociada a HTLV-1),,,,28,D,99,A,A,,C91,1,CIX
1380,C917,Otras Leucemias Linfoides,,,,28,D,99,A,A,,C91,1,CIX
1381,C919,"Leucemia Linfoide, sin otra Especificacion",,,,28,D,99,A,A,,C91,1,CIX
1382,C920,Leucemia Mieloblástica Aguda [ANL o LMA],,,,28,D,99,A,A,,C92,1,CIX
